"","params","h","decision"
"931","h=0.02",0.02,0
"932","h=0.02",0.02,0
"933","h=0.02",0.02,0
"934","h=0.02",0.02,0
"935","h=0.02",0.02,0
"936","h=0.02",0.02,0
"937","h=0.02",0.02,0
"938","h=0.02",0.02,0
"939","h=0.02",0.02,0
"940","h=0.02",0.02,0
"941","h=0.02",0.02,0
"942","h=0.02",0.02,0
"943","h=0.02",0.02,0
"944","h=0.02",0.02,0
"945","h=0.02",0.02,0
"946","h=0.02",0.02,0
"947","h=0.02",0.02,0
"948","h=0.02",0.02,0
"949","h=0.02",0.02,0
"950","h=0.02",0.02,0
"951","h=0.02",0.02,0
"952","h=0.02",0.02,0
"953","h=0.02",0.02,0
"954","h=0.02",0.02,0
"955","h=0.02",0.02,0
"956","h=0.02",0.02,0
"957","h=0.02",0.02,0
"958","h=0.02",0.02,0
"959","h=0.02",0.02,0
"960","h=0.02",0.02,0
"961","h=0.02",0.02,0
"962","h=0.02",0.02,0
"963","h=0.02",0.02,0
"964","h=0.02",0.02,0
"965","h=0.02",0.02,0
"966","h=0.02",0.02,0
"967","h=0.02",0.02,0
"968","h=0.02",0.02,0
"969","h=0.02",0.02,0
"970","h=0.02",0.02,0
"971","h=0.02",0.02,0
"972","h=0.02",0.02,0
"973","h=0.02",0.02,0
"974","h=0.02",0.02,0
"975","h=0.02",0.02,0
"976","h=0.02",0.02,0
"977","h=0.02",0.02,0
"978","h=0.02",0.02,0
"979","h=0.02",0.02,0
"980","h=0.02",0.02,0
"981","h=0.02",0.02,0
"982","h=0.02",0.02,0
"983","h=0.02",0.02,0
"984","h=0.02",0.02,0
"985","h=0.02",0.02,0
"986","h=0.02",0.02,0
"987","h=0.02",0.02,0
"988","h=0.02",0.02,0
"989","h=0.02",0.02,0
"990","h=0.02",0.02,0
"991","h=0.02",0.02,0
"992","h=0.02",0.02,0
"993","h=0.02",0.02,0
"994","h=0.02",0.02,0
"995","h=0.02",0.02,0
"996","h=0.02",0.02,0
"997","h=0.02",0.02,0
"998","h=0.02",0.02,0
"999","h=0.02",0.02,0
"1000","h=0.02",0.02,0
"1001","h=0.04",0.04,0
"1002","h=0.04",0.04,0
"1003","h=0.04",0.04,0
"1004","h=0.04",0.04,0
"1005","h=0.04",0.04,0
"1006","h=0.04",0.04,0
"1007","h=0.04",0.04,0
"1008","h=0.04",0.04,0
"1009","h=0.04",0.04,0
"1010","h=0.04",0.04,0
"1011","h=0.04",0.04,0
"1012","h=0.04",0.04,0
"1013","h=0.04",0.04,0
"1014","h=0.04",0.04,0
"1015","h=0.04",0.04,0
"1016","h=0.04",0.04,0
"1017","h=0.04",0.04,0
"1018","h=0.04",0.04,0
"1019","h=0.04",0.04,0
"1020","h=0.04",0.04,0
"1021","h=0.04",0.04,0
"1022","h=0.04",0.04,0
"1023","h=0.04",0.04,0
"1024","h=0.04",0.04,0
"1025","h=0.04",0.04,0
"1026","h=0.04",0.04,0
"1027","h=0.04",0.04,0
"1028","h=0.04",0.04,0
"1029","h=0.04",0.04,0
"1030","h=0.04",0.04,0
"1031","h=0.04",0.04,0
"1032","h=0.04",0.04,0
"1033","h=0.04",0.04,0
"1034","h=0.04",0.04,0
"1035","h=0.04",0.04,0
"1036","h=0.04",0.04,0
"1037","h=0.04",0.04,0
"1038","h=0.04",0.04,0
"1039","h=0.04",0.04,0
"1040","h=0.04",0.04,0
"1041","h=0.04",0.04,0
"1042","h=0.04",0.04,0
"1043","h=0.04",0.04,0
"1044","h=0.04",0.04,0
"1045","h=0.04",0.04,0
"1046","h=0.04",0.04,0
"1047","h=0.04",0.04,0
"1048","h=0.04",0.04,0
"1049","h=0.04",0.04,0
"1050","h=0.04",0.04,0
"1051","h=0.04",0.04,0
"1052","h=0.04",0.04,0
"1053","h=0.04",0.04,0
"1054","h=0.04",0.04,0
"1055","h=0.04",0.04,0
"1056","h=0.04",0.04,0
"1057","h=0.04",0.04,0
"1058","h=0.04",0.04,0
"1059","h=0.04",0.04,0
"1060","h=0.04",0.04,0
"1061","h=0.04",0.04,0
"1062","h=0.04",0.04,0
"1063","h=0.04",0.04,0
"1064","h=0.04",0.04,0
"1065","h=0.04",0.04,0
"1066","h=0.04",0.04,0
"1067","h=0.04",0.04,0
"1068","h=0.04",0.04,0
"1069","h=0.04",0.04,0
"1070","h=0.04",0.04,0
"1071","h=0.04",0.04,0
"1072","h=0.04",0.04,0
"1073","h=0.04",0.04,0
"1074","h=0.04",0.04,0
"1075","h=0.04",0.04,0
"1076","h=0.04",0.04,0
"1077","h=0.04",0.04,0
"1078","h=0.04",0.04,0
"1079","h=0.04",0.04,0
"1080","h=0.04",0.04,0
"1081","h=0.04",0.04,0
"1082","h=0.04",0.04,0
"1083","h=0.04",0.04,0
"1084","h=0.04",0.04,0
"1085","h=0.04",0.04,0
"1086","h=0.04",0.04,0
"1087","h=0.04",0.04,0
"1088","h=0.04",0.04,0
"1089","h=0.04",0.04,0
"1090","h=0.04",0.04,0
"1091","h=0.04",0.04,0
"1092","h=0.04",0.04,0
"1093","h=0.04",0.04,0
"1094","h=0.04",0.04,0
"1095","h=0.04",0.04,0
"1096","h=0.04",0.04,0
"1097","h=0.04",0.04,0
"1098","h=0.04",0.04,0
"1099","h=0.04",0.04,0
"1100","h=0.04",0.04,0
"1101","h=0.04",0.04,0
"1102","h=0.04",0.04,0
"1103","h=0.04",0.04,0
"1104","h=0.04",0.04,0
"1105","h=0.04",0.04,0
"1106","h=0.04",0.04,0
"1107","h=0.04",0.04,0
"1108","h=0.04",0.04,0
"1109","h=0.04",0.04,0
"1110","h=0.04",0.04,0
"1111","h=0.04",0.04,0
"1112","h=0.04",0.04,0
"1113","h=0.04",0.04,0
"1114","h=0.04",0.04,0
"1115","h=0.04",0.04,0
"1116","h=0.04",0.04,0
"1117","h=0.04",0.04,0
"1118","h=0.04",0.04,0
"1119","h=0.04",0.04,0
"1120","h=0.04",0.04,0
"1121","h=0.04",0.04,0
"1122","h=0.04",0.04,0
"1123","h=0.04",0.04,0
"1124","h=0.04",0.04,0
"1125","h=0.04",0.04,0
"1126","h=0.04",0.04,0
"1127","h=0.04",0.04,0
"1128","h=0.04",0.04,0
"1129","h=0.04",0.04,0
"1130","h=0.04",0.04,0
"1131","h=0.04",0.04,0
"1132","h=0.04",0.04,0
"1133","h=0.04",0.04,0
"1134","h=0.04",0.04,0
"1135","h=0.04",0.04,0
"1136","h=0.04",0.04,0
"1137","h=0.04",0.04,0
"1138","h=0.04",0.04,0
"1139","h=0.04",0.04,0
"1140","h=0.04",0.04,0
"1141","h=0.04",0.04,0
"1142","h=0.04",0.04,0
"1143","h=0.04",0.04,0
"1144","h=0.04",0.04,0
"1145","h=0.04",0.04,0
"1146","h=0.04",0.04,0
"1147","h=0.04",0.04,0
"1148","h=0.04",0.04,0
"1149","h=0.04",0.04,0
"1150","h=0.04",0.04,0
"1151","h=0.04",0.04,0
"1152","h=0.04",0.04,0
"1153","h=0.04",0.04,0
"1154","h=0.04",0.04,0
"1155","h=0.04",0.04,0
"1156","h=0.04",0.04,0
"1157","h=0.04",0.04,0
"1158","h=0.04",0.04,0
"1159","h=0.04",0.04,0
"1160","h=0.04",0.04,0
"1161","h=0.04",0.04,0
"1162","h=0.04",0.04,0
"1163","h=0.04",0.04,0
"1164","h=0.04",0.04,0
"1165","h=0.04",0.04,0
"1166","h=0.04",0.04,0
"1167","h=0.04",0.04,0
"1168","h=0.04",0.04,0
"1169","h=0.04",0.04,0
"1170","h=0.04",0.04,0
"1171","h=0.04",0.04,0
"1172","h=0.04",0.04,0
"1173","h=0.04",0.04,0
"1174","h=0.04",0.04,0
"1175","h=0.04",0.04,0
"1176","h=0.04",0.04,0
"1177","h=0.04",0.04,0
"1178","h=0.04",0.04,0
"1179","h=0.04",0.04,0
"1180","h=0.04",0.04,0
"1181","h=0.04",0.04,0
"1182","h=0.04",0.04,0
"1183","h=0.04",0.04,0
"1184","h=0.04",0.04,0
"1185","h=0.04",0.04,0
"1186","h=0.04",0.04,0
"1187","h=0.04",0.04,0
"1188","h=0.04",0.04,0
"1189","h=0.04",0.04,0
"1190","h=0.04",0.04,0
"1191","h=0.04",0.04,0
"1192","h=0.04",0.04,0
"1193","h=0.04",0.04,0
"1194","h=0.04",0.04,0
"1195","h=0.04",0.04,0
"1196","h=0.04",0.04,0
"1197","h=0.04",0.04,0
"1198","h=0.04",0.04,0
"1199","h=0.04",0.04,0
"1200","h=0.04",0.04,0
"1201","h=0.04",0.04,0
"1202","h=0.04",0.04,0
"1203","h=0.04",0.04,0
"1204","h=0.04",0.04,0
"1205","h=0.04",0.04,0
"1206","h=0.04",0.04,0
"1207","h=0.04",0.04,0
"1208","h=0.04",0.04,0
"1209","h=0.04",0.04,0
"1210","h=0.04",0.04,0
"1211","h=0.04",0.04,0
"1212","h=0.04",0.04,0
"1213","h=0.04",0.04,0
"1214","h=0.04",0.04,0
"1215","h=0.04",0.04,0
"1216","h=0.04",0.04,0
"1217","h=0.04",0.04,0
"1218","h=0.04",0.04,0
"1219","h=0.04",0.04,0
"1220","h=0.04",0.04,0
"1221","h=0.04",0.04,0
"1222","h=0.04",0.04,0
"1223","h=0.04",0.04,0
"1224","h=0.04",0.04,0
"1225","h=0.04",0.04,0
"1226","h=0.04",0.04,0
"1227","h=0.04",0.04,0
"1228","h=0.04",0.04,0
"1229","h=0.04",0.04,0
"1230","h=0.04",0.04,0
"1231","h=0.04",0.04,0
"1232","h=0.04",0.04,0
"1233","h=0.04",0.04,0
"1234","h=0.04",0.04,0
"1235","h=0.04",0.04,0
"1236","h=0.04",0.04,0
"1237","h=0.04",0.04,0
"1238","h=0.04",0.04,0
"1239","h=0.04",0.04,0
"1240","h=0.04",0.04,0
"1241","h=0.04",0.04,0
"1242","h=0.04",0.04,0
"1243","h=0.04",0.04,0
"1244","h=0.04",0.04,0
"1245","h=0.04",0.04,0
"1246","h=0.04",0.04,0
"1247","h=0.04",0.04,0
"1248","h=0.04",0.04,0
"1249","h=0.04",0.04,0
"1250","h=0.04",0.04,0
"1251","h=0.04",0.04,0
"1252","h=0.04",0.04,0
"1253","h=0.04",0.04,0
"1254","h=0.04",0.04,0
"1255","h=0.04",0.04,0
"1256","h=0.04",0.04,0
"1257","h=0.04",0.04,0
"1258","h=0.04",0.04,0
"1259","h=0.04",0.04,0
"1260","h=0.04",0.04,0
"1261","h=0.04",0.04,0
"1262","h=0.04",0.04,0
"1263","h=0.04",0.04,0
"1264","h=0.04",0.04,0
"1265","h=0.04",0.04,0
"1266","h=0.04",0.04,0
"1267","h=0.04",0.04,0
"1268","h=0.04",0.04,0
"1269","h=0.04",0.04,0
"1270","h=0.04",0.04,0
"1271","h=0.04",0.04,0
"1272","h=0.04",0.04,0
"1273","h=0.04",0.04,0
"1274","h=0.04",0.04,0
"1275","h=0.04",0.04,0
"1276","h=0.04",0.04,0
"1277","h=0.04",0.04,0
"1278","h=0.04",0.04,0
"1279","h=0.04",0.04,0
"1280","h=0.04",0.04,0
"1281","h=0.04",0.04,0
"1282","h=0.04",0.04,0
"1283","h=0.04",0.04,0
"1284","h=0.04",0.04,0
"1285","h=0.04",0.04,0
"1286","h=0.04",0.04,0
"1287","h=0.04",0.04,0
"1288","h=0.04",0.04,0
"1289","h=0.04",0.04,0
"1290","h=0.04",0.04,0
"1291","h=0.04",0.04,0
"1292","h=0.04",0.04,0
"1293","h=0.04",0.04,0
"1294","h=0.04",0.04,0
"1295","h=0.04",0.04,0
"1296","h=0.04",0.04,0
"1297","h=0.04",0.04,0
"1298","h=0.04",0.04,0
"1299","h=0.04",0.04,0
"1300","h=0.04",0.04,0
"1301","h=0.04",0.04,0
"1302","h=0.04",0.04,0
"1303","h=0.04",0.04,0
"1304","h=0.04",0.04,0
"1305","h=0.04",0.04,0
"1306","h=0.04",0.04,0
"1307","h=0.04",0.04,0
"1308","h=0.04",0.04,0
"1309","h=0.04",0.04,0
"1310","h=0.04",0.04,0
"1311","h=0.04",0.04,0
"1312","h=0.04",0.04,0
"1313","h=0.04",0.04,0
"1314","h=0.04",0.04,0
"1315","h=0.04",0.04,0
"1316","h=0.04",0.04,0
"1317","h=0.04",0.04,0
"1318","h=0.04",0.04,0
"1319","h=0.04",0.04,0
"1320","h=0.04",0.04,0
"1321","h=0.04",0.04,0
"1322","h=0.04",0.04,0
"1323","h=0.04",0.04,0
"1324","h=0.04",0.04,0
"1325","h=0.04",0.04,0
"1326","h=0.04",0.04,0
"1327","h=0.04",0.04,0
"1328","h=0.04",0.04,0
"1329","h=0.04",0.04,0
"1330","h=0.04",0.04,0
"1331","h=0.04",0.04,0
"1332","h=0.04",0.04,0
"1333","h=0.04",0.04,0
"1334","h=0.04",0.04,0
"1335","h=0.04",0.04,0
"1336","h=0.04",0.04,0
"1337","h=0.04",0.04,0
"1338","h=0.04",0.04,0
"1339","h=0.04",0.04,0
"1340","h=0.04",0.04,0
"1341","h=0.04",0.04,0
"1342","h=0.04",0.04,0
"1343","h=0.04",0.04,0
"1344","h=0.04",0.04,0
"1345","h=0.04",0.04,0
"1346","h=0.04",0.04,0
"1347","h=0.04",0.04,0
"1348","h=0.04",0.04,0
"1349","h=0.04",0.04,0
"1350","h=0.04",0.04,0
"1351","h=0.04",0.04,0
"1352","h=0.04",0.04,0
"1353","h=0.04",0.04,0
"1354","h=0.04",0.04,0
"1355","h=0.04",0.04,0
"1356","h=0.04",0.04,0
"1357","h=0.04",0.04,0
"1358","h=0.04",0.04,0
"1359","h=0.04",0.04,0
"1360","h=0.04",0.04,0
"1361","h=0.04",0.04,0
"1362","h=0.04",0.04,0
"1363","h=0.04",0.04,0
"1364","h=0.04",0.04,0
"1365","h=0.04",0.04,0
"1366","h=0.04",0.04,0
"1367","h=0.04",0.04,0
"1368","h=0.04",0.04,0
"1369","h=0.04",0.04,0
"1370","h=0.04",0.04,0
"1371","h=0.04",0.04,0
"1372","h=0.04",0.04,0
"1373","h=0.04",0.04,0
"1374","h=0.04",0.04,0
"1375","h=0.04",0.04,0
"1376","h=0.04",0.04,0
"1377","h=0.04",0.04,0
"1378","h=0.04",0.04,0
"1379","h=0.04",0.04,0
"1380","h=0.04",0.04,0
"1381","h=0.04",0.04,0
"1382","h=0.04",0.04,0
"1383","h=0.04",0.04,0
"1384","h=0.04",0.04,0
"1385","h=0.04",0.04,0
"1386","h=0.04",0.04,0
"1387","h=0.04",0.04,0
"1388","h=0.04",0.04,0
"1389","h=0.04",0.04,0
"1390","h=0.04",0.04,0
"1391","h=0.04",0.04,0
"1392","h=0.04",0.04,0
"1393","h=0.04",0.04,0
"1394","h=0.04",0.04,0
"1395","h=0.04",0.04,0
"1396","h=0.04",0.04,0
"1397","h=0.04",0.04,0
"1398","h=0.04",0.04,0
"1399","h=0.04",0.04,0
"1400","h=0.04",0.04,0
"1401","h=0.04",0.04,0
"1402","h=0.04",0.04,0
"1403","h=0.04",0.04,0
"1404","h=0.04",0.04,0
"1405","h=0.04",0.04,0
"1406","h=0.04",0.04,0
"1407","h=0.04",0.04,0
"1408","h=0.04",0.04,0
"1409","h=0.04",0.04,0
"1410","h=0.04",0.04,0
"1411","h=0.04",0.04,0
"1412","h=0.04",0.04,0
"1413","h=0.04",0.04,0
"1414","h=0.04",0.04,0
"1415","h=0.04",0.04,0
"1416","h=0.04",0.04,0
"1417","h=0.04",0.04,0
"1418","h=0.04",0.04,0
"1419","h=0.04",0.04,0
"1420","h=0.04",0.04,0
"1421","h=0.04",0.04,0
"1422","h=0.04",0.04,0
"1423","h=0.04",0.04,0
"1424","h=0.04",0.04,0
"1425","h=0.04",0.04,0
"1426","h=0.04",0.04,0
"1427","h=0.04",0.04,0
"1428","h=0.04",0.04,0
"1429","h=0.04",0.04,0
"1430","h=0.04",0.04,0
"1431","h=0.04",0.04,0
"1432","h=0.04",0.04,0
"1433","h=0.04",0.04,0
"1434","h=0.04",0.04,0
"1435","h=0.04",0.04,0
"1436","h=0.04",0.04,0
"1437","h=0.04",0.04,0
"1438","h=0.04",0.04,0
"1439","h=0.04",0.04,0
"1440","h=0.04",0.04,0
"1441","h=0.04",0.04,0
"1442","h=0.04",0.04,0
"1443","h=0.04",0.04,0
"1444","h=0.04",0.04,0
"1445","h=0.04",0.04,0
"1446","h=0.04",0.04,0
"1447","h=0.04",0.04,0
"1448","h=0.04",0.04,0
"1449","h=0.04",0.04,0
"1450","h=0.04",0.04,0
"1451","h=0.04",0.04,0
"1452","h=0.04",0.04,0
"1453","h=0.04",0.04,0
"1454","h=0.04",0.04,0
"1455","h=0.04",0.04,0
"1456","h=0.04",0.04,0
"1457","h=0.04",0.04,0
"1458","h=0.04",0.04,0
"1459","h=0.04",0.04,0
"1460","h=0.04",0.04,0
"1461","h=0.04",0.04,0
"1462","h=0.04",0.04,0
"1463","h=0.04",0.04,0
"1464","h=0.04",0.04,0
"1465","h=0.04",0.04,0
"1466","h=0.04",0.04,0
"1467","h=0.04",0.04,0
"1468","h=0.04",0.04,0
"1469","h=0.04",0.04,0
"1470","h=0.04",0.04,0
"1471","h=0.04",0.04,0
"1472","h=0.04",0.04,0
"1473","h=0.04",0.04,0
"1474","h=0.04",0.04,0
"1475","h=0.04",0.04,0
"1476","h=0.04",0.04,0
"1477","h=0.04",0.04,0
"1478","h=0.04",0.04,0
"1479","h=0.04",0.04,0
"1480","h=0.04",0.04,0
"1481","h=0.04",0.04,0
"1482","h=0.04",0.04,0
"1483","h=0.04",0.04,0
"1484","h=0.04",0.04,0
"1485","h=0.04",0.04,0
"1486","h=0.04",0.04,0
"1487","h=0.04",0.04,0
"1488","h=0.04",0.04,0
"1489","h=0.04",0.04,0
"1490","h=0.04",0.04,0
"1491","h=0.04",0.04,0
"1492","h=0.04",0.04,0
"1493","h=0.04",0.04,0
"1494","h=0.04",0.04,0
"1495","h=0.04",0.04,0
"1496","h=0.04",0.04,0
"1497","h=0.04",0.04,0
"1498","h=0.04",0.04,0
"1499","h=0.04",0.04,0
"1500","h=0.04",0.04,0
"1501","h=0.04",0.04,0
"1502","h=0.04",0.04,0
"1503","h=0.04",0.04,0
"1504","h=0.04",0.04,0
"1505","h=0.04",0.04,0
"1506","h=0.04",0.04,0
"1507","h=0.04",0.04,0
"1508","h=0.04",0.04,0
"1509","h=0.04",0.04,0
"1510","h=0.04",0.04,0
"1511","h=0.04",0.04,0
"1512","h=0.04",0.04,0
"1513","h=0.04",0.04,0
"1514","h=0.04",0.04,0
"1515","h=0.04",0.04,0
"1516","h=0.04",0.04,0
"1517","h=0.04",0.04,0
"1518","h=0.04",0.04,0
"1519","h=0.04",0.04,0
"1520","h=0.04",0.04,0
"1521","h=0.04",0.04,0
"1522","h=0.04",0.04,0
"1523","h=0.04",0.04,0
"1524","h=0.04",0.04,0
"1525","h=0.04",0.04,0
"1526","h=0.04",0.04,0
"1527","h=0.04",0.04,0
"1528","h=0.04",0.04,0
"1529","h=0.04",0.04,0
"1530","h=0.04",0.04,0
"1531","h=0.04",0.04,0
"1532","h=0.04",0.04,0
"1533","h=0.04",0.04,0
"1534","h=0.04",0.04,0
"1535","h=0.04",0.04,0
"1536","h=0.04",0.04,0
"1537","h=0.04",0.04,0
"1538","h=0.04",0.04,0
"1539","h=0.04",0.04,0
"1540","h=0.04",0.04,0
"1541","h=0.04",0.04,0
"1542","h=0.04",0.04,0
"1543","h=0.04",0.04,0
"1544","h=0.04",0.04,0
"1545","h=0.04",0.04,0
"1546","h=0.04",0.04,0
"1547","h=0.04",0.04,0
"1548","h=0.04",0.04,0
"1549","h=0.04",0.04,0
"1550","h=0.04",0.04,0
"1551","h=0.04",0.04,0
"1552","h=0.04",0.04,0
"1553","h=0.04",0.04,0
"1554","h=0.04",0.04,0
"1555","h=0.04",0.04,0
"1556","h=0.04",0.04,0
"1557","h=0.04",0.04,0
"1558","h=0.04",0.04,0
"1559","h=0.04",0.04,0
"1560","h=0.04",0.04,0
"1561","h=0.04",0.04,0
"1562","h=0.04",0.04,0
"1563","h=0.04",0.04,0
"1564","h=0.04",0.04,0
"1565","h=0.04",0.04,0
"1566","h=0.04",0.04,0
"1567","h=0.04",0.04,0
"1568","h=0.04",0.04,0
"1569","h=0.04",0.04,0
"1570","h=0.04",0.04,0
"1571","h=0.04",0.04,0
"1572","h=0.04",0.04,0
"1573","h=0.04",0.04,0
"1574","h=0.04",0.04,0
"1575","h=0.04",0.04,0
"1576","h=0.04",0.04,0
"1577","h=0.04",0.04,0
"1578","h=0.04",0.04,0
"1579","h=0.04",0.04,0
"1580","h=0.04",0.04,0
"1581","h=0.04",0.04,0
"1582","h=0.04",0.04,0
"1583","h=0.04",0.04,0
"1584","h=0.04",0.04,0
"1585","h=0.04",0.04,0
"1586","h=0.04",0.04,0
"1587","h=0.04",0.04,0
"1588","h=0.04",0.04,0
"1589","h=0.04",0.04,0
"1590","h=0.04",0.04,0
"1591","h=0.04",0.04,0
"1592","h=0.04",0.04,0
"1593","h=0.04",0.04,0
"1594","h=0.04",0.04,0
"1595","h=0.04",0.04,0
"1596","h=0.04",0.04,0
"1597","h=0.04",0.04,0
"1598","h=0.04",0.04,0
"1599","h=0.04",0.04,0
"1600","h=0.04",0.04,0
"1601","h=0.04",0.04,0
"1602","h=0.04",0.04,0
"1603","h=0.04",0.04,0
"1604","h=0.04",0.04,0
"1605","h=0.04",0.04,0
"1606","h=0.04",0.04,0
"1607","h=0.04",0.04,0
"1608","h=0.04",0.04,0
"1609","h=0.04",0.04,0
"1610","h=0.04",0.04,0
"1611","h=0.04",0.04,0
"1612","h=0.04",0.04,0
"1613","h=0.04",0.04,0
"1614","h=0.04",0.04,0
"1615","h=0.04",0.04,0
"1616","h=0.04",0.04,0
"1617","h=0.04",0.04,0
"1618","h=0.04",0.04,0
"1619","h=0.04",0.04,0
"1620","h=0.04",0.04,0
"1621","h=0.04",0.04,0
"1622","h=0.04",0.04,0
"1623","h=0.04",0.04,0
"1624","h=0.04",0.04,0
"1625","h=0.04",0.04,0
"1626","h=0.04",0.04,0
"1627","h=0.04",0.04,0
"1628","h=0.04",0.04,0
"1629","h=0.04",0.04,0
"1630","h=0.04",0.04,0
"1631","h=0.04",0.04,0
"1632","h=0.04",0.04,0
"1633","h=0.04",0.04,0
"1634","h=0.04",0.04,0
"1635","h=0.04",0.04,0
"1636","h=0.04",0.04,0
"1637","h=0.04",0.04,0
"1638","h=0.04",0.04,0
"1639","h=0.04",0.04,0
"1640","h=0.04",0.04,0
"1641","h=0.04",0.04,0
"1642","h=0.04",0.04,0
"1643","h=0.04",0.04,0
"1644","h=0.04",0.04,0
"1645","h=0.04",0.04,0
"1646","h=0.04",0.04,0
"1647","h=0.04",0.04,0
"1648","h=0.04",0.04,0
"1649","h=0.04",0.04,0
"1650","h=0.04",0.04,0
"1651","h=0.04",0.04,0
"1652","h=0.04",0.04,0
"1653","h=0.04",0.04,0
"1654","h=0.04",0.04,0
"1655","h=0.04",0.04,0
"1656","h=0.04",0.04,0
"1657","h=0.04",0.04,0
"1658","h=0.04",0.04,0
"1659","h=0.04",0.04,0
"1660","h=0.04",0.04,0
"1661","h=0.04",0.04,0
"1662","h=0.04",0.04,0
"1663","h=0.04",0.04,0
"1664","h=0.04",0.04,0
"1665","h=0.04",0.04,0
"1666","h=0.04",0.04,0
"1667","h=0.04",0.04,0
"1668","h=0.04",0.04,0
"1669","h=0.04",0.04,0
"1670","h=0.04",0.04,0
"1671","h=0.04",0.04,0
"1672","h=0.04",0.04,0
"1673","h=0.04",0.04,0
"1674","h=0.04",0.04,0
"1675","h=0.04",0.04,0
"1676","h=0.04",0.04,0
"1677","h=0.04",0.04,0
"1678","h=0.04",0.04,0
"1679","h=0.04",0.04,0
"1680","h=0.04",0.04,0
"1681","h=0.04",0.04,0
"1682","h=0.04",0.04,0
"1683","h=0.04",0.04,0
"1684","h=0.04",0.04,0
"1685","h=0.04",0.04,0
"1686","h=0.04",0.04,0
"1687","h=0.04",0.04,0
"1688","h=0.04",0.04,0
"1689","h=0.04",0.04,0
"1690","h=0.04",0.04,0
"1691","h=0.04",0.04,0
"1692","h=0.04",0.04,0
"1693","h=0.04",0.04,0
"1694","h=0.04",0.04,0
"1695","h=0.04",0.04,0
"1696","h=0.04",0.04,0
"1697","h=0.04",0.04,0
"1698","h=0.04",0.04,0
"1699","h=0.04",0.04,0
"1700","h=0.04",0.04,0
"1701","h=0.04",0.04,0
"1702","h=0.04",0.04,0
"1703","h=0.04",0.04,0
"1704","h=0.04",0.04,0
"1705","h=0.04",0.04,0
"1706","h=0.04",0.04,0
"1707","h=0.04",0.04,0
"1708","h=0.04",0.04,0
"1709","h=0.04",0.04,0
"1710","h=0.04",0.04,0
"1711","h=0.04",0.04,0
"1712","h=0.04",0.04,0
"1713","h=0.04",0.04,0
"1714","h=0.04",0.04,0
"1715","h=0.04",0.04,0
"1716","h=0.04",0.04,0
"1717","h=0.04",0.04,0
"1718","h=0.04",0.04,0
"1719","h=0.04",0.04,0
"1720","h=0.04",0.04,0
"1721","h=0.04",0.04,0
"1722","h=0.04",0.04,0
"1723","h=0.04",0.04,0
"1724","h=0.04",0.04,0
"1725","h=0.04",0.04,0
"1726","h=0.04",0.04,0
"1727","h=0.04",0.04,0
"1728","h=0.04",0.04,0
"1729","h=0.04",0.04,0
"1730","h=0.04",0.04,0
"1731","h=0.04",0.04,0
"1732","h=0.04",0.04,0
"1733","h=0.04",0.04,0
"1734","h=0.04",0.04,0
"1735","h=0.04",0.04,0
"1736","h=0.04",0.04,0
"1737","h=0.04",0.04,0
"1738","h=0.04",0.04,0
"1739","h=0.04",0.04,0
"1740","h=0.04",0.04,0
"1741","h=0.04",0.04,0
"1742","h=0.04",0.04,0
"1743","h=0.04",0.04,0
"1744","h=0.04",0.04,0
"1745","h=0.04",0.04,0
"1746","h=0.04",0.04,0
"1747","h=0.04",0.04,0
"1748","h=0.04",0.04,0
"1749","h=0.04",0.04,0
"1750","h=0.04",0.04,0
"1751","h=0.04",0.04,0
"1752","h=0.04",0.04,0
"1753","h=0.04",0.04,0
"1754","h=0.04",0.04,0
"1755","h=0.04",0.04,0
"1756","h=0.04",0.04,0
"1757","h=0.04",0.04,0
"1758","h=0.04",0.04,0
"1759","h=0.04",0.04,0
"1760","h=0.04",0.04,0
"1761","h=0.04",0.04,0
"1762","h=0.04",0.04,0
"1763","h=0.04",0.04,0
"1764","h=0.04",0.04,0
"1765","h=0.04",0.04,0
"1766","h=0.04",0.04,0
"1767","h=0.04",0.04,0
"1768","h=0.04",0.04,0
"1769","h=0.04",0.04,0
"1770","h=0.04",0.04,0
"1771","h=0.04",0.04,0
"1772","h=0.04",0.04,0
"1773","h=0.04",0.04,0
"1774","h=0.04",0.04,0
"1775","h=0.04",0.04,0
"1776","h=0.04",0.04,0
"1777","h=0.04",0.04,0
"1778","h=0.04",0.04,0
"1779","h=0.04",0.04,0
"1780","h=0.04",0.04,0
"1781","h=0.04",0.04,0
"1782","h=0.04",0.04,0
"1783","h=0.04",0.04,0
"1784","h=0.04",0.04,0
"1785","h=0.04",0.04,0
"1786","h=0.04",0.04,0
"1787","h=0.04",0.04,0
"1788","h=0.04",0.04,0
"1789","h=0.04",0.04,0
"1790","h=0.04",0.04,0
"1791","h=0.04",0.04,0
"1792","h=0.04",0.04,0
"1793","h=0.04",0.04,0
"1794","h=0.04",0.04,0
"1795","h=0.04",0.04,0
"1796","h=0.04",0.04,0
"1797","h=0.04",0.04,0
"1798","h=0.04",0.04,0
"1799","h=0.04",0.04,0
"1800","h=0.04",0.04,0
"1801","h=0.04",0.04,0
"1802","h=0.04",0.04,0
"1803","h=0.04",0.04,0
"1804","h=0.04",0.04,0
"1805","h=0.04",0.04,0
"1806","h=0.04",0.04,0
"1807","h=0.04",0.04,0
"1808","h=0.04",0.04,0
